actorLabel,image
"Мун, Кит Джон",http://commons.wikimedia.org/wiki/Special:FilePath/Keith%20Moon%204%20-%20The%20Who%20-%201975-2.jpg
"Мун, Кит Джон",http://commons.wikimedia.org/wiki/Special:FilePath/Keith%20Moon%204%20-%20The%20Who%20-%201975.jpg
Эванна Линч,http://commons.wikimedia.org/wiki/Special:FilePath/Evanna%20Lynch%20Headshot%202018.jpg
"Лири, Тимоти",http://commons.wikimedia.org/wiki/Special:FilePath/Timothy-Leary-Los-Angeles-1989.jpg
Дэвид Суше,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Suchet.jpg
Аллан Лэйн,http://commons.wikimedia.org/wiki/Special:FilePath/Not%20Quite%20Decent%20lobby%20card.jpg
Аманда Байнс,http://commons.wikimedia.org/wiki/Special:FilePath/Amanda%20Bynes%20on%20the%20Red%20Carpet%20%28cropped%29.jpg
Аманда Байнс,http://commons.wikimedia.org/wiki/Special:FilePath/Amanda%20Bynes%20in%20vh1.jpg
Роузи Хантингтон-Уайтли,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20Motor%20Show%202014%20-%20Land%20Rover%20Discovery%20Sport%2023%20%28cropped%29.jpg
Роузи Хантингтон-Уайтли,http://commons.wikimedia.org/wiki/Special:FilePath/RosieHuntington-WhiteleyJun2011.jpg
Джонни Холлидей,http://commons.wikimedia.org/wiki/Special:FilePath/Johnny%20Hallyday%202012%203.jpg
"Сорвино, Мира",http://commons.wikimedia.org/wiki/Special:FilePath/MiraSorvino07TIFF.jpg
Уильям Уэллман,http://commons.wikimedia.org/wiki/Special:FilePath/William%20A.%20Wellman%2C%201937.jpg
"Такаминэ, Хидэко",http://commons.wikimedia.org/wiki/Special:FilePath/Hideko%20Takamine.jpg
Ma Ji,http://commons.wikimedia.org/wiki/Special:FilePath/Ma%20Ji%201950s.jpg
"Фонтен, Анн",http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20Fontaine-3978.jpg
Антонио Морено,http://commons.wikimedia.org/wiki/Special:FilePath/Tony%20Moreno.jpg
Ariadna Sintes,http://commons.wikimedia.org/wiki/Special:FilePath/Ariadna%20Sintes.JPG
Samadhi Zendejas,http://commons.wikimedia.org/wiki/Special:FilePath/Samadhi%20Zendejas%20in%202018.png
Lluvia Rojo,http://commons.wikimedia.org/wiki/Special:FilePath/Lluvia%20looks%20at%20you.JPG
"Стивенсон, Памела",http://commons.wikimedia.org/wiki/Special:FilePath/Pamela%20Stephenson.jpg
Клео Лэйн,http://commons.wikimedia.org/wiki/Special:FilePath/Cleo%20Laine.jpg
Клео Лэйн,http://commons.wikimedia.org/wiki/Special:FilePath/Cleo%20Laine%20%281962%29.jpg
"Янус, Саманта",http://commons.wikimedia.org/wiki/Special:FilePath/Samantha%20Womack%202016.jpg
Мишель Ларок,http://commons.wikimedia.org/wiki/Special:FilePath/Mich%C3%A8le%20Laroque%20Cannes.jpg
Скай Феррейра,http://commons.wikimedia.org/wiki/Special:FilePath/Sky%20Ferreira%202%202013.jpg
Скай Феррейра,http://commons.wikimedia.org/wiki/Special:FilePath/Sky%20Ferreira%20St%20Louis%20Sept%202013%20%282%29.jpg
Портия Даблдэй,http://commons.wikimedia.org/wiki/Special:FilePath/PortiaDoubledayTIFFSept09%20%28cropped%29.jpg
Ко А Сон,http://commons.wikimedia.org/wiki/Special:FilePath/190501%20%EA%B3%A0%EC%95%84%EC%84%B1.jpg
Сьюзан Кларк,http://commons.wikimedia.org/wiki/Special:FilePath/Susan%20Clark%20Lady%20Macbeth%201972.JPG
Adriana Brodsky,http://commons.wikimedia.org/wiki/Special:FilePath/Adriana%20Brodsky.jpg
"Арнезедер, Нора",http://commons.wikimedia.org/wiki/Special:FilePath/Nora%20Arnezeder.jpg
"Арнезедер, Нора",http://commons.wikimedia.org/wiki/Special:FilePath/Nora%20Arnezeder%20in%202021%20%28cropped%29.jpg
Cristina Umaña,http://commons.wikimedia.org/wiki/Special:FilePath/CristinaUmana.jpg
Ор Атика,http://commons.wikimedia.org/wiki/Special:FilePath/Aure%20Atika%20Cannes.jpg
"Шименес, Мариана",http://commons.wikimedia.org/wiki/Special:FilePath/Mariana%20Ximenez-005%20%2825670966650%29.jpg
Джованна Антонелли,http://commons.wikimedia.org/wiki/Special:FilePath/The%20actress%20Giovanna%20Antonelli.jpg
"Александр, Эрика",http://commons.wikimedia.org/wiki/Special:FilePath/Erika%20Alexander.jpg
Anita Thallaug,http://commons.wikimedia.org/wiki/Special:FilePath/65978%20Anita%20Thallaug.jpg
Анне-Катарина Вестли,http://commons.wikimedia.org/wiki/Special:FilePath/Anne-Cath.%20Vestly.jpg
"Гриффит, Анастасия",http://commons.wikimedia.org/wiki/Special:FilePath/Anastasia%20Griffith%20Headshot.jpg
"Рабаль, Тереса",http://commons.wikimedia.org/wiki/Special:FilePath/Teresa%20Rabal.jpg
Íris Stefanelli,http://commons.wikimedia.org/wiki/Special:FilePath/Iris%20Stefanelli.jpg
Энн Сэвидж,http://commons.wikimedia.org/wiki/Special:FilePath/Ann%20Savage%20in%20Detour.jpg
"Джордано, Домициана",http://commons.wikimedia.org/wiki/Special:FilePath/Domiziana%20Giordano.jpg
"Филд, Айда",http://commons.wikimedia.org/wiki/Special:FilePath/Ayda%20Field%20Cannes%202015.jpg
Аннетт Фуничелло,http://commons.wikimedia.org/wiki/Special:FilePath/Annette%20Funicello%20Former%20Mouseketeer%201975.jpg
"Лоуренс, Вики",http://commons.wikimedia.org/wiki/Special:FilePath/Vicki%20Lawrence%20%28cropped%29.jpg
Ivy Queen,http://commons.wikimedia.org/wiki/Special:FilePath/Ivy%20Queen.jpg
"Провайн, Дороти",http://commons.wikimedia.org/wiki/Special:FilePath/Dorothy%20Provine%20Pinky%20Pinkham%20Roaring%2020s%201962.JPG
"Парк, Меган",http://commons.wikimedia.org/wiki/Special:FilePath/Megan%20Park%20-%20The%20F%20Word%20Premiere%20Sept%202013%20%28cropped%29.jpg
"Феодора, принцесса Греции и Дании",http://commons.wikimedia.org/wiki/Special:FilePath/Princess%20Theodora%202012.jpg
"Смитсон, Карли",http://commons.wikimedia.org/wiki/Special:FilePath/Carly%20Smithson%20in%20parade.jpg
"Мандрелл, Барбара",http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Mandrell%20DN-ST-87-03190.JPEG
"Хоффманн, Гэби",http://commons.wikimedia.org/wiki/Special:FilePath/Gaby%20Hoffman.jpg
Люсиль Блисс,http://commons.wikimedia.org/wiki/Special:FilePath/Annie%20Awards%20Lucille%20Bliss.jpg
Дельта Бёрк,http://commons.wikimedia.org/wiki/Special:FilePath/Deltaburke2.jpg
Айсис Кинг,http://commons.wikimedia.org/wiki/Special:FilePath/Isis%20King.jpg
Shelly Martinez,http://commons.wikimedia.org/wiki/Special:FilePath/Shelly%20Martinez%202011.jpg
"Джонсон, Линн-Холли",http://commons.wikimedia.org/wiki/Special:FilePath/Lynn-HollyJohnson11.15.08ByLuigiNovi.1jpg.JPG
Sophie Quinton,http://commons.wikimedia.org/wiki/Special:FilePath/Sophie%20Quinton.jpg
Бьянка Балти,http://commons.wikimedia.org/wiki/Special:FilePath/Bianca%20Balti%202010.jpg
Мария Николаевна Ермолова,http://commons.wikimedia.org/wiki/Special:FilePath/Yermolova.jpg
"Эллисон, Эрика",http://commons.wikimedia.org/wiki/Special:FilePath/Erica%20Ellyson%202008.jpg
"Эллисон, Эрика",http://commons.wikimedia.org/wiki/Special:FilePath/Erica%20Ellyson%202010.jpg
Фэрра Франклин,http://commons.wikimedia.org/wiki/Special:FilePath/Farrah%20Franklin%20photo.webp
"Форестье, Сара",http://commons.wikimedia.org/wiki/Special:FilePath/Sara%20Forestier%20Cannes%202013.jpg
Ким Ха Ныль,http://commons.wikimedia.org/wiki/Special:FilePath/JTBC%20%EC%9B%94%ED%99%94%EB%93%9C%EB%9D%BC%EB%A7%88%20%27%EB%B0%94%EB%9E%8C%EC%9D%B4%20%EB%B6%84%EB%8B%A4%27%20%EC%A0%9C%EC%9E%91%EB%B0%9C%ED%91%9C%ED%9A%8C%20%EA%B9%80%ED%95%98%EB%8A%98.jpg
Сильвия Чан,http://commons.wikimedia.org/wiki/Special:FilePath/Sylvia%20Chang%202011%20%28cropped%29.jpg
Им Су Чжон,http://commons.wikimedia.org/wiki/Special:FilePath/%EC%98%81%ED%99%94%20%27%EB%8B%B9%EC%8B%A0%EC%9D%98%20%EB%B6%80%ED%83%81%27%20%EC%96%B8%EB%A1%A0%EC%8B%9C%EC%82%AC%ED%9A%8C%20%EC%9E%84%EC%88%98%EC%A0%95%20%282%29.jpg
fanny valett,http://commons.wikimedia.org/wiki/Special:FilePath/Fanny%20Valette%20Deauville%202013.jpg
Фам Линь Дан,http://commons.wikimedia.org/wiki/Special:FilePath/Linh%20Dan%20Pham%202013%202.jpg
"Ливингстон, Маргарет",http://commons.wikimedia.org/wiki/Special:FilePath/Margaret%20Livingston.jpg
"Бауэр, Мишель",http://commons.wikimedia.org/wiki/Special:FilePath/Michelle%20Bauer%20adjusted.jpg
Клавдия Ивановна Шульженко,http://commons.wikimedia.org/wiki/Special:FilePath/Russia%20stamp%20K.Shulzhenko%201999%202r.jpg
Шрия Саран,http://commons.wikimedia.org/wiki/Special:FilePath/Shriya%20Saran%20at%20Jackky%20Bhagnani%E2%80%99s%20Diwali%20bash%2C%202019%20%2828%29%20%28cropped%29.jpg
Лиза Рэй,http://commons.wikimedia.org/wiki/Special:FilePath/Lisa%20Ray.jpg
Амрита Арора,http://commons.wikimedia.org/wiki/Special:FilePath/Amrita%20arora%20kallista%20spa.jpg
Селина Джейтли,http://commons.wikimedia.org/wiki/Special:FilePath/Celinajaitleyy.jpg
Тулиса Контоставлос,http://commons.wikimedia.org/wiki/Special:FilePath/Tulisa%20Contostavlos%202014.jpg
Дженнифер Лайонс,http://commons.wikimedia.org/wiki/Special:FilePath/Jennifer%20Lyons%202008.jpg
"Джинголд, Гермиона",http://commons.wikimedia.org/wiki/Special:FilePath/Hermione%20Gingold%20%281973%29%20by%20Allan%20Warren.jpg
Магда Конопка,http://commons.wikimedia.org/wiki/Special:FilePath/Magda%20Konopka%2C%20Playmen%2C%20June%201967%20%28cropped%29.jpg
Kasia Kowalska,http://commons.wikimedia.org/wiki/Special:FilePath/Kasia%20Kowalska%20%282%29.jpg
Gołda Tencer,http://commons.wikimedia.org/wiki/Special:FilePath/Golda%20Tencer.jpg
Apl.de.ap,http://commons.wikimedia.org/wiki/Special:FilePath/Apl%20de%20ap%20061014%201.jpg
Apl.de.ap,http://commons.wikimedia.org/wiki/Special:FilePath/Apl%20de%20ap%20061014%202.jpg
"Шепард, Вонда",http://commons.wikimedia.org/wiki/Special:FilePath/Vondashepard%20czarnob.jpg
Эстрелла Моренте,http://commons.wikimedia.org/wiki/Special:FilePath/Estrella%20Morente%20cropped.jpg
"Салонга, Леа",http://commons.wikimedia.org/wiki/Special:FilePath/Lea%20salonga%202021%202.jpg
Дэвид Аркетт,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Arquette%202009.jpg
Адам Броди,http://commons.wikimedia.org/wiki/Special:FilePath/Adam%20Brody%20TIFF%202011.jpg
"Уайлд, Мишель",http://commons.wikimedia.org/wiki/Special:FilePath/Michelle%20Wild%20iafd%20adjusted.jpg
Питер Финч,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Finch%20in%20I%20Thank%20a%20Fool%20trailer.JPG
"Даймонд, Нил",http://commons.wikimedia.org/wiki/Special:FilePath/Neil%20Diamond%202.jpg
Сэм Шепард,http://commons.wikimedia.org/wiki/Special:FilePath/Sam%20Shepard%20Stealth%20crop.jpg
Адевале Акиннуойе-Агбадже,http://commons.wikimedia.org/wiki/Special:FilePath/Adewale%20Akinnuoye-Agbaje%20Thor%202%20cropped.png
Мадс Миккельсен,http://commons.wikimedia.org/wiki/Special:FilePath/Mads%20Mikkelsen%20Cannes%202013%202.jpg
Родриго Санторо,http://commons.wikimedia.org/wiki/Special:FilePath/Rodrigo%20Santoro%20WE%202012%20Shankbone%203.JPG
Дэвид Карузо,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Caruso%20waiting.jpg
Миранда Отто,http://commons.wikimedia.org/wiki/Special:FilePath/Miranda%20Otto%20by%20Gage%20Skidmore.jpg
Джонни Ноксвилл,http://commons.wikimedia.org/wiki/Special:FilePath/Johnny-Knoxville.jpg
"Спеллинг, Аарон",http://commons.wikimedia.org/wiki/Special:FilePath/Aaron%20Spelling.jpg
Клод Лелуш,http://commons.wikimedia.org/wiki/Special:FilePath/Claude%20Lelouch%20Deauville%202019.jpg
Мистер Ти,http://commons.wikimedia.org/wiki/Special:FilePath/Mr%20T%20WWE%20Hall%20of%20Fame%202014%20%28cropped%29.jpg
"Тейлор, Кори",http://commons.wikimedia.org/wiki/Special:FilePath/Corey%20Taylor%20Stone%20Sour%202018.jpg
Гийом Депардьё,http://commons.wikimedia.org/wiki/Special:FilePath/DEPARDIEU%20Guillaume-24x30-2005b.jpg
Петер Стормаре,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Stormare%202015-09-23%20001.jpg
"Скиллачи, Сальваторе",http://commons.wikimedia.org/wiki/Special:FilePath/Salvatore%20Schillac%20croppedi.jpg
"Сэндифорд-Артест, Метта",http://commons.wikimedia.org/wiki/Special:FilePath/Metta%20World%20Peace.jpg
"Льюис, Леннокс",http://commons.wikimedia.org/wiki/Special:FilePath/Lenox%20Lewis%202010.jpg
Михаил Николаевич Барышников,http://commons.wikimedia.org/wiki/Special:FilePath/27.apr%C4%AB%C4%BCa%20Saeimas%20s%C4%93de%20%2834138762682%29.jpg
Кэндис Мишель,http://commons.wikimedia.org/wiki/Special:FilePath/Candice%20Michelle%20WrestleMania%2032%20Axxess.jpg
Мария Менунос,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Menounos%202014%20Kaleidoscope%20Ball%20%28cropped%29.jpg
Элизабет Шорт,http://commons.wikimedia.org/wiki/Special:FilePath/Elizabeth%20Short%20photo%20from%20police%20bulletin.jpg
"ван дер Пол, Аннелизе",http://commons.wikimedia.org/wiki/Special:FilePath/Anneliesevanderpol%20as%20belle%20in%20beautyandthebeast.jpg
Лилиан Хеллман,http://commons.wikimedia.org/wiki/Special:FilePath/Lillian-Hellman-1939.jpg
Мишель Райан,http://commons.wikimedia.org/wiki/Special:FilePath/Michelle%20Ryan%20at%20the%20BAFTA%27s.jpg
Ванесса Ферлито,http://commons.wikimedia.org/wiki/Special:FilePath/Vanessa%20Ferlito.jpg
Ингрид Тулин,http://commons.wikimedia.org/wiki/Special:FilePath/Ingrid%20Thulin.jpg
Mýa,http://commons.wikimedia.org/wiki/Special:FilePath/M%C3%BDa%202018%20WBLS%20Interview%201.png
Дженна Ашковиц,http://commons.wikimedia.org/wiki/Special:FilePath/Jenna%20Ushkowitz%20Skidmore%202011%20crop.jpg
Людивин Санье,http://commons.wikimedia.org/wiki/Special:FilePath/Ludivine%20Sagnier%202013.jpg
Акшай Кумар,http://commons.wikimedia.org/wiki/Special:FilePath/Akshay%20Kumar.jpg
Мисси Пайл,http://commons.wikimedia.org/wiki/Special:FilePath/Missi%20Pyle%202012.jpg
Дебора Кара Ангер,http://commons.wikimedia.org/wiki/Special:FilePath/Deborah%20Kara%20Unger%20in%20Sep%202009.jpg
Дебби Гибсон,http://commons.wikimedia.org/wiki/Special:FilePath/Debbie%20Gibson.jpg
Дебби Гибсон,http://commons.wikimedia.org/wiki/Special:FilePath/Debbie%20Gibson%20at%20Cinema%20City%20Film%20Festival%20day%202%205.jpg
"Ван Флит, Джо",http://commons.wikimedia.org/wiki/Special:FilePath/Jo%20Van%20Fleet%20in%20East%20of%20Eden%20trailer%202.jpg
"Экланд, Бритт",http://commons.wikimedia.org/wiki/Special:FilePath/Britt%20Ekland%20Allan%20Warren.jpg
"Кокс, Никки",http://commons.wikimedia.org/wiki/Special:FilePath/Nikki%20Cox.jpg
"Монтгомери, Элизабет",http://commons.wikimedia.org/wiki/Special:FilePath/Elizabeth%20Montgomery%201967.jpg
"Сондергаард, Гейл",http://commons.wikimedia.org/wiki/Special:FilePath/Studio%20publicity%20Gale%20Sondergaard%202.jpg
"Шеридан, Энн",http://commons.wikimedia.org/wiki/Special:FilePath/Ann%20Sheridan%201940.JPG
Клер Тревор,http://commons.wikimedia.org/wiki/Special:FilePath/Claire%20Trevor-still.jpg
"Расселл, Розалинд",http://commons.wikimedia.org/wiki/Special:FilePath/Rosalind%20Russell%2C%201937.jpg
Шу Ци,http://commons.wikimedia.org/wiki/Special:FilePath/%E8%88%92%E6%B7%87.jpg
Пэм Гриер,http://commons.wikimedia.org/wiki/Special:FilePath/Pamela%20Suzette%20Grier%2C%202012%20%28cropped%29.jpg
Элизабет Макговерн,http://commons.wikimedia.org/wiki/Special:FilePath/Elizabeth%20McGovern%202012.jpg
Тери Гарр,http://commons.wikimedia.org/wiki/Special:FilePath/Teri%20Garr%20-%20signed.jpg
Тереса Берганса,http://commons.wikimedia.org/wiki/Special:FilePath/Teresa%20Berganza%201957.jpg
Фрэнсис Конрой,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20Conroy%20at%20PaleyFest%202014%20-%2013491478183.jpg
Тиффани,http://commons.wikimedia.org/wiki/Special:FilePath/Tiffany%20on%20stage%202003.jpg
Кэрролл Бейкер,http://commons.wikimedia.org/wiki/Special:FilePath/Carroll%20Baker%201961%20color.jpg
Кэрролл Бейкер,http://commons.wikimedia.org/wiki/Special:FilePath/Carroll%20Baker%201964%20portrait.jpg
Санни,http://commons.wikimedia.org/wiki/Special:FilePath/Sunny%20at%20Budweiser%20Project%20B%20Party%20on%20April%202018%2002.png
"Ким, Гейл",http://commons.wikimedia.org/wiki/Special:FilePath/Gail%20Kim.jpg
Джессика Чон,http://commons.wikimedia.org/wiki/Special:FilePath/Jessica%20Jung%202018-99.png
"Эспозито, Дженнифер",http://commons.wikimedia.org/wiki/Special:FilePath/Jennifer%20Esposito.jpg
Нэнси Синатра,http://commons.wikimedia.org/wiki/Special:FilePath/Nancy%20Sinatra.JPG
Кейт Вогель,http://commons.wikimedia.org/wiki/Special:FilePath/Kate%20Voegele%206-26-11%20Seattle.jpg
Элейн Пейдж,http://commons.wikimedia.org/wiki/Special:FilePath/Elaine%20Paige%20Annie%20Skates.jpg
Барбара Бах,http://commons.wikimedia.org/wiki/Special:FilePath/Barbara%20Bach%20-%201978.jpg
Астрид Берже-Фрисби,http://commons.wikimedia.org/wiki/Special:FilePath/ASTRID%20BERGES-FRISBEY%20DEAUVILLE%202020%20%28cropped%29.jpg
"Уайнетт, Тэмми",http://commons.wikimedia.org/wiki/Special:FilePath/Tammy%20Wynette.JPG
Бебе,http://commons.wikimedia.org/wiki/Special:FilePath/Bebe%20-%20MN%20Gredos%20-%2001.jpg
Бебе,http://commons.wikimedia.org/wiki/Special:FilePath/Bebe%20-%20MN%20Gredos%20-%2002.jpg
Индиана Эванс,http://commons.wikimedia.org/wiki/Special:FilePath/Indiana%20Evans%20%288481008297%29.jpg
Реа Перлман,http://commons.wikimedia.org/wiki/Special:FilePath/RheaPerlmanAug2011.jpg
Наталия Рамос,http://commons.wikimedia.org/wiki/Special:FilePath/Nathalia%20Ramos%202019%20by%20Glenn%20Francis.jpg
"Митисигэ, Саюми",http://commons.wikimedia.org/wiki/Special:FilePath/Morning%20Musume%2020100703%20Japan%20Expo%2037%20%28cropped%29.jpg
Пэм Феррис,http://commons.wikimedia.org/wiki/Special:FilePath/Pam-Ferris.jpg
Дайан Ладд,http://commons.wikimedia.org/wiki/Special:FilePath/Diane%20Ladd%2C%201975.jpg
